dim,fid,basic.dim,basic.observations,basic.objective_min,basic.objective_max,basic.cells_total,basic.cells_filled,cm_angle.dist_ctr2best.mean,cm_angle.dist_ctr2best.sd,cm_angle.dist_ctr2worst.mean,cm_angle.dist_ctr2worst.sd,cm_angle.angle.mean,cm_angle.angle.sd,cm_angle.y_ratio_best2worst.mean,cm_angle.y_ratio_best2worst.sd,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_conv.conv_prob,ela_conv.lin_prob,ela_conv.lin_dev.orig,ela_conv.lin_dev.abs,ela_curv.grad_norm.min,ela_curv.grad_norm.lq,ela_curv.grad_norm.mean,ela_curv.grad_norm.med,ela_curv.grad_norm.uq,ela_curv.grad_norm.max,ela_curv.grad_norm.sd,ela_curv.grad_scale.nas,ela_curv.hessian_cond.nas,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_local.n_loc_opt.abs,ela_local.n_loc_opt.rel,ela_local.best2mean_contr.orig,ela_local.basin_sizes.avg_best,ela_local.basin_sizes.avg_non_best,ela_local.basin_sizes.avg_worst,ela_local.fun_evals.min,ela_local.fun_evals.lq,ela_local.fun_evals.mean,ela_local.fun_evals.median,ela_local.fun_evals.uq,ela_local.fun_evals.max,ela_local.fun_evals.sd,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.h.max,ic.eps.s,ic.eps.ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
10,7,10,500,124.4946977315128,6349.024675761921,59049,499,12.982629901511531,2.254857723233325,12.984658798966864,2.2552231792811273,0.04637828510131191,1.036012412638163,1.5839392173020494e-4,0.00353825219368208,0.716564051659502,0.7649327552948109,0.7963257748588518,0.8717735067403658,0.7257150636503878,0.7526812443399893,0.7950524190620185,0.8648392304104977,-3.5903301229553595,-2.9776357393144792,-2.5799751586745785,-1.6242662372450294,-3.487637563021151,-3.144752292120262,-2.6059866474713633,-1.7186207282865311,0.953,0,-261.50287214029555,265.8025798892038,0,0,2009.494185388398,0,0,1004019.2837411076,44901.047756721855,1,0.994,1.3153042259000896,1.7889900697845196,2,0.104,0.066,0.102,1.5625,1.019607843137255,0.7173913043478262,0.2,0.122,0.14400000000000002,1.82,1.2705882352941176,0.7625,0.23,0.144,0.156,1.6025641025641026,0.9493670886075948,450,0.9,0.10373950841147596,0.002,0.00222271714922049,0.002,21,21,24.15,21,21,441,27.806907851260576,0.5856726233465566,1160.7395785464992,5.348543022451508,111.75204111359656,24.9667858683031,0.8940110455395163,0.7044222580774278,17.99278524876574,0.9929328824505116,0.8132629194272922,2.5075075075075075,1.846846846846847,0.5240963855421686,0.22121847793081148,0.9529027340192496,0.20727569902962628,0.08352219454569251,-0.36246833146487273,0.9,0.9,0.09090909090909093,0.8181818181818182,0.1453218899110827,0.1453287361576889,0.9998819224166414,0.17687567257214687
2,8,2,100,39.092450994163,163932.40370233534,9,9,1.4418792583959468,0.4671653527497569,1.699328573860567,0.1901946215944607,130.69900748373198,36.86582919205045,0.2860721982564229,0.3582137512478896,0.515839245809547,0.7251660134994447,0.614738958851683,0.6453353600300381,0.5267941140324032,0.5054377897146445,0.5802679600172845,0.6371204342233158,-2.5474557403480182,-1.4460639580839765,-2.0270859261336778,-1.866100185052459,-2.4380391169443345,-2.5480706182947017,-2.162532551809334,-1.8696187058077132,0.921,0,-8612.81282301616,8717.48284213926,36.65109653025849,1096.6625616171073,16882.38870310254,5395.336527287855,22199.39280634556,103209.02695896258,25599.572562403857,0,0,2.1620452414101017,4.177581880142861,9,0.1,0.1,0.12,1,0.8333333333333333,0.8333333333333333,0.29,0.25,0.16,1.1304347826086956,1.625,1.368421052631579,0.23,0.18,0.14,1.357142857142857,1.2857142857142856,90,0.9,0.9999999996453428,0.01,0.01112359550561797,0.01,90,208.75,262.95,265,316.25,425,85.47230634255257,0.4788976438612569,19563.791065254023,1187.5817367566974,8559.989492224453,7.148710485627035,0.49958462582980934,0.8590847088561564,29.44987916562505,0.9803941092678016,0.6440471892371661,4.90990990990991,3.428428428428429,0.3673469387755102,0.3620126428346544,0.8202670536261057,0.27038053501645626,0.21867698200715152,-0.2372967476542005,1,1,0.3333333333333333,0.6666666666666666,0.5060990948355608,0.506091976866185,0.9999999901792092,0.5691350796184587
3,8,3,150,135.44355919637232,347263.7694152186,27,27,1.6410044181355743,0.4115445270452941,1.7622641774740833,0.3995875052555466,125.93339354737338,21.963318386299612,0.29163645745719435,0.26305253048536464,0.4081517637927694,0.4993991943540459,0.5255658189466731,0.6740134804100869,0.38455734312203055,0.4988822601884423,0.5135788313340297,0.6468144402040475,-3.9361533008879177,-3.3293019950481693,-3.155277913429885,-2.1680100347203233,-4.098516967722485,-3.3371745303830114,-3.239303273760847,-2.3520258035433743,0.992,0,-26248.5104628204,26253.43312964142,161.3933922160925,7558.039280738802,44166.87468859454,30379.51796623312,81231.98449876627,159927.6307083998,42292.421290308994,0,0,1.3084736428367745,0.9674856739447564,8,0.1,0.07333333333333333,0.08666666666666667,1.3636363636363638,1.153846153846154,0.8333333333333334,0.19333333333333333,0.14,0.10666666666666666,1.6428571428571426,1.6875,1.3125000000000002,0.19333333333333333,0.10666666666666666,0.08666666666666667,2.230769230769231,1.1666666666666667,135,0.9,0.9999999995078656,0.00666666666666666,0.00741293532338308,0.00666666666666666,91,246.75,355.97333333333336,329,425.25,693,119.72703555381965,0.5090844695763466,68998.97974651784,2115.912237365311,16361.31099719631,7.732509273432375,0.5367582033841338,0.9031583739714412,76.38761986383773,0.9925016639647822,0.6958761430032165,4.94994994994995,4.2292292292292295,0.5,0.8102984275562677,0.9275363427984136,0.535859099234648,0.12484777166032424,-0.3804441851551989,1,1,0.25,0.75,0.3559097188228073,0.35588578392612635,0.9999999965749592,0.4272040392939068
5,8,5,250,322.1931034921052,625140.1676384582,243,179,7.925762944070082,2.255648365897606,8.223175065006062,2.278417865200457,8.802558311125134,14.868607011200654,0.06589900283701733,0.13654635139477353,0.570311079146352,0.6359175723812991,0.6763003003025408,0.788425679956345,0.5326258413979628,0.6119899848507071,0.6584994224235755,0.7798133507634086,-3.787897463283775,-3.209547272625164,-2.853555704703284,-1.865121001019047,-4.135577258088282,-3.4333207453350862,-3.0217802937017533,-1.948329582108692,0.999,0,-56512.40733763498,56512.844756218095,749.68552385307,32689.62380946448,83416.75772717322,74762.87689382082,121864.35909522211,232123.65268957987,58191.71367266699,0,0,0.9502165360703518,0.15056776835326469,5,0.092,0.064,0.08,1.4285714285714286,1.2105263157894737,0.8421052631578948,0.152,0.108,0.136,1.391304347826087,1.370370370370371,1,0.188,0.132,0.172,1.0967741935483872,0.7857142857142857,225,0.9,0.99699751458219,0.004,0.00444642857142857,0.004,209,508.75,614.592,616,715,1056,157.66718651263884,0.5874232737561853,161477.10582700555,465.5898993732278,32023.56026699105,81.38971031543898,0.609525580384431,0.9222446255179692,58.85615672128544,0.9942252526006022,0.7966930548111035,4.96996996996997,4.32932932932933,0.5443548387096774,0.7622358693208895,0.9576235707964174,0.561344636687218,0.07334367747378875,-0.4254961867821929,1,1,0.16666666666666666,0.8333333333333334,0.22752015221847527,0.22758728582038049,0.9999999981420026,0.3031814854977438
10,8,10,500,6005.227212510295,1077952.051129366,59049,499,12.982629901511531,2.254857723233325,12.984658798966864,2.2552231792811273,0.04637828510131191,1.036012412638163,2.0948724795273005e-4,0.00467959064666445,0.6361794301904565,0.7044186926503596,0.7643790635594958,0.8456045548705868,0.6310931153097774,0.7047192848276125,0.7604865005828454,0.8459788542511003,-4.608575442832596,-3.7441773980097097,-2.9846494442724154,-1.955752686773886,-4.690791719829539,-3.754606897399251,-3.045505482492729,-1.9584376034735076,1,0,-114416.82635938,114416.82635938,6231.274378381638,82734.73981958703,122275.7419484134,121516.33246764592,160506.646996582,294676.16727750865,60295.26369198808,0,0,0.8343999677415957,0.4899281608044386,1,0.09,0.076,0.09,1.236842105263158,1.0227272727272725,0.8478260869565217,0.192,0.154,0.184,1.2987012987012987,1.0752688172043012,0.8279569892473119,0.242,0.212,0.236,0.984,0.8907563025210083,450,0.9,0.9972699385088972,0.002,0.00222271714922049,0.002,651,1422.75,1868.874,1911,2252.25,2772,468.1833500483812,0.5246790170562177,308119.9797948556,1143.581463290932,33540.86258115173,33.65690165540205,0.5709988207335138,0.9239629802251326,14.555083330812884,0.989428519856882,0.8452075082802256,4.96996996996997,4.3093093093093096,0.5763052208835341,0.2563652118119129,0.95974083522613,0.2458949836535851,0.07523652564442555,-0.4429262817587114,0.9,0.9,0.09090909090909093,0.8181818181818182,0.1453218899110827,0.1453287361576889,0.9999999977873572,0.16990427651591514
2,9,2,100,58.91950249579682,167042.8108092178,9,9,1.4103135190832543,0.4149166328644658,1.629586437057158,0.21934659256507916,144.571012856609,25.48641533411982,0.25795699049516413,0.31659995022036236,0.6442931800640336,0.6118509322774239,0.5653260780929787,0.6192248149129831,0.6579760220382024,0.6732099316764449,0.5688325582087392,0.5949707591597077,-1.8715837095097712,-2.0422815400102614,-2.287076281912034,-2.0034831874258665,-1.7621670861060874,-1.6836793311913612,-2.221449733006692,-2.0867811706435937,0.959,0,-8331.186154728564,8352.255830973092,21.799845128911475,1134.2829017838749,14623.97861543749,4396.894162972665,19166.123851742817,107850.29035354983,22510.524947202462,0,0,2.813666482679954,8.791461030068286,9,0.1,0.1,0.12,1,0.8333333333333333,0.8333333333333333,0.27,0.23,0.15000000000000002,1.238095238095238,1.933333333333333,1.7500000000000002,0.4,0.14,0.1,4.3,1.4,90,0.9,0.9999999999668372,0.01,0.01112359550561797,0.01,55,150,185.45,170,225,325,53.13704408927405,0.09262455367533406,17543.915611094144,2149.099056691922,3253.7652683139218,1.5302383968652886,0.4890439132338229,0.4408926958534588,1.9372159177439967,0.9471048523854352,0.6708438105992802,4.88988988988989,3.548548548548549,0.41836734693877553,0.38005375343205056,0.8346843318146502,0.2507670974156242,0.20852432058983297,-0.25926326531066274,1,1,0.3333333333333333,1,0.5060990948355608,0.506091976866185,0.9999999841482794,0.4474553828755148
3,9,3,150,86.57331562162132,263862.2296846071,27,27,1.5687155308455314,0.38761543568022033,1.6964954443374711,0.4019790266999842,121.55262946438025,26.19378501062156,0.2250845243444461,0.22432436225047456,0.30084217880623226,0.4528459719645325,0.5563423495149533,0.6954489496228468,0.2964070272883802,0.4045312353329245,0.5379295818452374,0.6595482432650304,-4.649827772351198,-3.6389094396013912,-2.950595133326444,-2.025451034395207,-4.685550643592547,-3.965501592166479,-3.0771403768091803,-2.267225526335058,0.991,0,-15745.340682933616,15757.675330543963,166.73098447838797,5366.142828702071,26115.306178936844,17521.963704520917,36002.8215415914,139453.7384520687,26241.12021835391,0,0,2.4254583555330473,6.699960491680166,9,0.1,0.1,0.1,1,1,1,0.26666666666666666,0.18,0.14,1.4615384615384617,1.9545454545454544,1.3333333333333333,0.43333333333333335,0.18,0.24,1.9696969696969695,0.6749999999999999,135,0.9,0.9999999998670838,0.00666666666666666,0.00741293532338308,0.00666666666666666,140,259,321.53333333333336,308,371,651,98.87391107277864,0.08352307510929502,32870.381531293526,1261.9415223665562,4234.714530555629,3.355713759710627,0.19659329225814637,0.5421390600644457,9.212929997855408,0.9263720093051936,0.7041741061245111,4.78978978978979,3.9089089089089097,0.46621621621621623,0.7485148016966165,0.92256616160311955,0.4860046072721771,0.13451862278330656,-0.3845024575686704,1,1,0.25,1,0.3559097188228073,0.35588578392612635,0.9999999867366622,0.33781824209691685
5,9,5,250,665.4213809269162,495342.8654230893,243,179,7.928879018804187,2.2518827194095845,8.226764329714944,2.301403033674616,8.712140628696577,14.81673284786203,0.03974062104986385,0.08808782819975904,0.5455847074902006,0.6060970622199185,0.6950009059784504,0.7863362911551051,0.5240967684865082,0.5666707284949446,0.6699199834274503,0.7628525404405578,-4.0058713414244425,-3.4724282297829925,-2.68870161290841,-1.8835398853698635,-4.211047070263375,-3.834329835137911,-2.920725043870428,-2.098407929742918,0.999,0,-37601.75411133281,37603.82464693204,1227.960028753666,19225.44722068691,46941.99280079609,38975.842358946014,62313.34182258728,235894.82514476852,37616.83699594323,0,0,2.337465501955666,7.786901245357221,5,0.1,0.092,0.1,1.0869565217391306,1,0.9629629629629628,0.252,0.184,0.252,1.391304347826087,1,0.7076923076923076,0.424,0.192,0.308,1.5454545454545454,0.6875,225,0.9,0.989380455498374,0.004,0.00444642857142857,0.004,275,484,580.756,572,657.25,957,130.5812909961949,0.04076372699766073,73674.73672005159,290.55535560497236,4656.738678086264,15.843810949230948,0.28167630481127914,0.5481912342917273,1.9912267798862635,0.8070497817756516,0.8074403302204388,4.90990990990991,4.089089089089089,0.5604838709677419,0.8114786317924865,0.9608361575406876,0.5793896625203284,0.07098538661904173,-0.44977350712743736,1,1,0.16666666666666666,1,0.22752015221847527,0.22758728582038049,0.9999999924696448,0.21452688323122945
10,9,10,500,7146.487738480356,1060036.8406092045,59049,499,12.982629901511531,2.254857723233325,12.984658798966864,2.2552231792811273,0.04637828510131188,1.036012412638162,1.3821643585693513e-4,0.00308752130152265,0.6213708834397705,0.6838949590838658,0.7375018221322768,0.817674375772959,0.6048662288213588,0.6721145782046345,0.728341781824144,0.8156793619014495,-4.79615775829919,-4.004154931878388,-3.3251079149889193,-2.3095488934331936,-5.024276583035845,-4.169188175769712,-3.454237839754594,-2.343707203275443,1,0,-92149.2094475733,92149.2094475733,6550.287945213709,47759.01978865056,84060.07179415703,73881.11239754703,107705.4279033506,412129.3013239572,54677.850501687826,0,0,2.227402107597827,7.693914660860429,3,0.1,0.092,0.102,1.0869565217391306,0.9803921568627452,0.8867924528301887,0.256,0.184,0.252,1.3846153846153846,1,0.7279411764705882,0.418,0.256,0.37,1.1297297297297295,0.6927083333333334,450,0.9,0.992879296554788,0.002,0.00222271714922049,0.002,756,1575,1729.812,1743,1890,2751,284.7320536236155,0.07783421141652125,174441.94228262827,348.2092964435897,8634.658125609469,31.670759407950108,0.282082738326631,0.6137316218342359,2.3718420674697898,0.5926073153941378,0.8401937771838387,4.92992992992993,4.2092092092092095,0.6024096385542169,0.31611190590063026,0.9690589161510916,0.2861862182471239,0.06280206334774922,-0.42539700825568855,0.9,0.9,0.09090909090909093,0.9090909090909092,0.1453218899110827,0.1453287361576889,0.9999999956898948,0.13324870192103538
2,10,2,100,61.47579827632504,60319063.74135335,9,9,1.463958463917109,0.6138446818986099,1.6805147896693724,0.17798965502093447,150.3707603244197,22.92334753646431,0.31286987081915685,0.23843465367414376,0.40367455231753024,0.7981617894136488,0.7103942549992929,0.727362610129209,0.4122473810844049,0.7059507306108896,0.6887766145375307,0.6699948995890979,-3.137620452848064,-1.0619900595609062,-1.5237869058044429,-1.4345063655998875,-3.0282038294443803,-1.5149930344033042,-1.603477070691599,-1.7002437362920195,0.912,0,-2936179.7646359587,2950680.73774451,18416.01952316005,2448541.3166836025,5853732.99780006,4561564.23842151,8577845.193495126,17300867.3540234,4609305.850472252,0,0,1.5277920964544702,1.5805823590985415,6,0.1,0.06,0.1,1.6666666666666663,1,0.5,0.25,0.1,0.11,2.6153846153846154,2.272727272727273,0.8181818181818181,0.14,0.09,0.05,2,1.5714285714285714,90,0.9,1.015861948580791,0.01,0.01112359550561797,0.01,60,150,278.65,245,260,2390,360.2692455552226,0.6225714266682476,11951730.316259127,731203.5760368212,3750575.329202578,2.3175243124565736,0.7318080569257843,0.8140096630093143,1.4892374060413978,0.9984185848139258,0.6964262872342151,7.232232232232231,6.411411411411411,0.45918367346938777,0.44441171760783216,0.8537103507340194,0.30809094220717986,0.1912235106161566,-0.2499101895444828,1,1,0.3333333333333333,0.6666666666666666,0.5060990948355608,0.506091976866185,0.9999999999999432,0.6007448477959012
3,10,3,150,2736.271920676228,78710352.64980386,27,27,1.670476737178121,0.42420884699875816,1.710408413566919,0.4299565077427167,126.21397898439288,26.80136953530969,0.22464786938797,0.16252720358107972,0.5681270493539451,0.7505455991012338,0.8380251213789627,0.8234765827111006,0.46562158089113026,0.6735248533786474,0.7831300639251834,0.8026088266035366,-2.872219660809231,-1.6590245665189345,-1.077232158755442,-1.1739888524436362,-3.558672759234313,-2.1741488228246295,-1.4442370915602094,-1.314519012296003,0.938,0,-2426505.9588791467,2502859.9207714982,31962.90240573694,2965182.07619452,6354590.707834828,5272633.308225708,8045135.682773171,17336143.590362176,4681633.5854675,0,0,1.5438562292725424,1.7164987508489942,6,0.12,0.06,0.10666666666666666,2,1.153846153846154,0.5625,0.24,0.11333333333333331,0.10666666666666666,2,2,0.9285714285714286,0.07333333333333333,0.07333333333333333,0.07333333333333333,0.8461538461538461,0.8461538461538461,135,0.9,1.015375139021723,0.00666666666666666,0.00741293532338308,0.00666666666666666,238,483,762.3,633.5,876.75,3479,494.4680519127764,0.6935457177557105,14937937.292965556,2080413.1766087671,4155990.018105228,2.4328106586349953,0.9133713686317576,0.7728453066679007,4.134851019323795,0.9936300293714864,0.7706518143532276,7.112112112112111,6.331331331331331,0.5067567567567568,0.5672689767147321,0.8994357160024677,0.4310050097362498,0.15440353338365967,-0.30156552855365393,1,1,0.25,0.75,0.3559097188228073,0.35588578392612635,0.9999999999999366,0.43761456701299506
5,10,5,250,22250.35963882036,102208363.8482321,243,179,8.017963520744956,2.290541506552144,8.113468783935218,2.2644865589466465,8.727469323707837,14.786630900870536,0.03361616331380009,0.07598111895803886,0.7880159209745976,0.793200655574461,0.8208085834936674,0.8783038666376832,0.7657752717771554,0.7470253336250556,0.8075433693069535,0.8722677645903516,-1.8687332072738316,-1.8230274837015183,-1.5796514154428216,-1.0728051212927845,-2.07254603510311,-2.2384555454712505,-1.702959503458925,-1.130243335371726,0.955,0,-2742101.8830905687,2800463.4164343975,103086.14905695044,2753207.3222166435,6155678.066376655,5334298.524969401,8639166.530794125,27591078.66767827,4628858.632877359,0,0,1.721820835351883,2.6163962846879105,7,0.116,0.064,0.104,1.6875,1.0799999999999998,0.64,0.252,0.096,0.112,1.1886792452830188,1.852941176470588,0.8275862068965518,0.06,0.056,0.06,1,0.7777777777777779,225,0.9,1.0582785260873555,0.004,0.00444642857142857,0.004,495,1738,2197.052,2299,2695,5951,803.4649746928817,0.6482635293675303,15638813.424545605,655124.7222839938,3434080.944504156,6.0597101177599395,0.9469506712954484,0.6989207986536436,15.215064530649077,0.9942928003049536,0.7721933669619107,7.072072072072071,6.271271271271271,0.5282258064516129,0.4781282520305477,0.9334813395119678,0.3653923187562837,0.10343672756332664,-0.31157727797299284,1,1,0.16666666666666666,0.8333333333333334,0.22752015221847527,0.22758728582038049,0.999999999999902,0.308699975115305
10,10,10,500,109944.23998185914,89928574.3031142,59049,499,12.982629901511531,2.254857723233325,12.984658798966864,2.2552231792811273,0.04637828510131191,1.036012412638163,1.175247962331266e-4,0.00262530508457385,0.8419172916671436,0.8757239259200051,0.9014261627744556,0.9195443466615608,0.8111088756701327,0.8731179086455224,0.9037737725255895,0.9173938242092587,-2.00245986075128,-1.5742256229122231,-1.248651129817194,-1.0191450923368226,-2.401822678641153,-1.6133541774912104,-1.2235531777793387,-1.050369026675586,0.985,0,-3420172.9140890692,3428068.451433173,227436.4822261573,3486033.68184554,7099387.767702794,6529490.3872870505,9006879.063581744,24615913.981789783,4595106.444436371,0,0,1.8632213965174924,3.7060662238786097,6,0.104,0.07,0.104,1.5454545454545454,1.0476190476190474,0.6842105263157895,0.196,0.11,0.146,1.781818181818182,1.3424657534246576,0.7534246575342466,0.084,0.1,0.094,1,1.0597014925373134,450,0.9,0.2451718717524842,0.004,0.00221826280623608,0.002,2142,2877,3117.45,3045,3360,4389,329.9642470156687,0.7710387741880246,22085016.61282588,94296.26708936798,3230325.84874503,20.835497269410936,0.9588570362515598,0.7960763827255559,65.20302069944324,0.9858442995353984,0.8087538509791967,6.911911911911911,6.111111111111111,0.5682730923694779,0.1573365249049073,0.9327868584552964,0.15856038706095024,0.10829108120047218,-0.3129611128762904,0.9,0.9,0.09090909090909093,0.8181818181818182,0.1453218899110827,0.1453287361576889,0.9999999999998288,0.17805155393438146
2,11,2,100,2060.634287416217,73866815.23776208,9,9,1.4699156998406222,0.32968608762059554,1.6947903430797295,0.17576059545960576,149.03782950890985,27.76061009038928,0.2922666671655406,0.20255298335943028,1.034311064725036,0.7033040215643456,0.6677785544474267,0.7255420258893406,1.0562767090755791,0.6753913438450097,0.6161806796707413,0.6699948995890979,0.18053078039626236,-1.5610928123818248,-1.748013281156417,-1.4440855347756183,0.2899474037999461,-1.6724403158814305,-1.9775039671966337,-1.7002437362920195,0.885,0,-2722138.4212748767,2753299.267146664,54354.88007798182,2807483.5509941997,6945002.739892221,6712972.788864076,8903664.129022209,17332199.946768597,5007964.99932645,0,0,1.260810044420089,0.6311682318140375,6,0.1,0.04,0.09000000000000001,2.5,1.111111111111111,0.375,0.23,0.07,0.09,3.2857142857142856,2.555555555555556,0.7777777777777779,0.04,0.04,0.05,1,1,90,0.9,0.9936593154170298,0.01,0.01112359550561797,0.01,80,240,569.6,272.5,567.5,5680,773.822722631357,0.7770136901880498,18254434.011345156,2063367.1869337696,5063695.358834824,1.5668144208866752,0.8800648861384962,0.8337279229285535,3.1076885541802404,0.995539947594985,0.6797895618862269,7.212212212212211,6.351351351351351,0.3877551020408163,0.3342900533815069,0.8411716312685603,0.30116162067142316,0.1938704181690074,-0.221020130838345,1,1,0.3333333333333333,0.6666666666666666,0.5060990948355608,0.506091976866185,0.9999999999999748,0.6248574707542343
3,11,3,150,1045.2464582847592,70021497.46415332,27,27,1.679230618166015,0.3787350541810139,1.7504775431281878,0.4247845951502681,125.89867017191054,30.455914957008808,0.18467328121792825,0.14595836623898442,0.790942230476845,0.8206551458504885,0.8942440772551202,0.8605048789656208,0.8626994597757809,0.8262310427076891,0.8490153148608502,0.8351135502348851,-1.3903622233600883,-1.192753135806739,-0.7033416658775886,-0.9277280010765764,-0.9143477259783176,-1.1572077625213986,-1.0054767686207704,-1.0980550414526125,0.934,0,-2593925.7974991268,2619102.056767315,57967.338814202674,2406066.2598087164,5281417.759857872,4285278.584317306,7922240.998403703,18807009.524486233,4166842.7624582928,0,0,1.9795717553524048,4.1663813246915256,6,0.1,0.05333333333333333,0.10666666666666666,1.875,1,0.5,0.25333333333333335,0.07333333333333333,0.1,3.555555555555556,2.2352941176470593,0.6,0.16666666666666669,0.06,0.06666666666666667,1.3888888888888888,0.7272727272727272,135,0.9,0.8870268830185108,0.00666666666666666,0.00741293532338308,0.00666666666666666,133,329,663.18,423.5,698.25,2954,748.7936685005939,0.5264039314679051,11269547.727366716,496717.92990114173,2543470.887280938,3.874363026882756,0.8549452175517863,0.6415310723043455,8.096040799295986,0.9972153637833951,0.7342216770926061,7.052052052052051,6.271271271271271,0.4527027027027027,0.35450654164981515,0.8863677405538002,0.23097576318352792,0.15881651240004066,-0.2815778173019886,1,1,0.25,0.75,0.3559097188228073,0.35588578392612635,0.9999999999998964,0.4343638067749486
5,11,5,250,442.2488269988654,74235231.3017489,243,179,7.983526643864082,2.2569362826024846,8.159195422698721,2.2917004221629176,8.754945494337356,14.806712646164598,0.03633199151181375,0.07738595333132689,0.9759315209321612,0.9191338515601152,0.9271692941984954,0.9122853127447984,0.962687631145484,0.950524495127403,0.9154188086304152,0.9098555086377736,-0.21217426464020228,-0.7128707855264871,-0.6420348125490758,-0.7732436775112319,-0.33015985424116856,-0.43778580612063855,-0.7484197511825013,-0.7976468137105392,0.936,0,-2734260.531690356,2802597.4097091006,22789.95961999828,2724714.0655121086,5133563.810514338,4390409.866410075,7846449.881088852,17358872.349297967,3766004.639169919,0,0,1.6213202684535255,2.1395286022296336,9,0.1,0.064,0.1,1.5625,1,0.625,0.26,0.112,0.092,2.4516129032258065,3.15,1.2916666666666667,0.28400000000000003,0.084,0.056,6.454545454545456,1.5454545454545456,225,0.9,0.7649466658092203,0.004,0.00444642857142857,0.004,176,772.75,1852.576,1529,2475,7040,1357.6639111941645,0.33510559269140006,10267603.88351996,124234.23466579847,1779468.9187634268,18.259016086277885,0.8813753197033557,0.45146395659223937,16.978194912349633,0.9953994161539842,0.7774166827400137,7.032032032032031,6.131131131131131,0.5524193548387096,0.3872316394617669,0.9223711072510724,0.31216639186302353,0.12057845205733628,-0.28937763624395163,1,1,0.16666666666666666,0.8333333333333334,0.22752015221847527,0.22758728582038049,0.9999999999997644,0.2731240934426959
10,11,10,500,291.86099768143885,65472828.73246839,59049,499,12.982629901511531,2.254857723233325,12.984658798966864,2.2552231792811273,0.04637828510131188,1.036012412638162,3.725198357539278e-4,0.00832146279130277,0.9716433074876324,0.9591513723841724,0.961595763931822,0.9675977123398324,0.9720331359949868,0.9559840972024438,0.9596357917147906,0.9682525052213412,-0.35919892275707355,-0.5174363346257902,-0.48647282185612184,-0.4104451468492236,-0.355609340862463,-0.5596789893389342,-0.5132463010570465,-0.403681502876033,0.918,0,-2533133.7784747705,2591150.914993012,17700.585210784793,1697355.9656824293,4476951.431457531,3601973.8149780664,7216178.541013986,18833552.17650739,3440657.6442873166,0,0,2.065007056088207,5.0507958409241915,11,0.1,0.066,0.104,1.5454545454545454,0.9615384615384616,0.6326530612244897,0.254,0.116,0.202,2.189655172413793,1.546511627906977,0.6138613861386139,0.43,0.136,0.072,6.055555555555556,1.5,450,0.9,0.6718213604973405,0.002,0.00222271714922049,0.002,378,2037,3901.254,3454.5,5465.25,11592,2310.862843972204,0.09973411477196036,7780076.473080394,21651.448775303073,786867.1876454256,33.990716856985564,0.8847289388508257,0.24161891097569943,298.6013551866273,0.994173681027111,0.7980302096035334,6.771771771771771,5.950950950950951,0.6044176706827309,0.13575041966601575,0.9210868246596036,0.1084422718086008,0.11904661047040337,-0.32471623134878397,0.9,0.9,0.09090909090909093,0.9090909090909092,0.1453218899110827,0.1453287361576889,0.999999999999237,0.13661159623785368
